date,days,mag
2446693.331,2435,8.63
2446696.326,2436,8.58
2446698.417,2437,8.52
2446698.448,2438,9.38
2446699.349,2439,8.58
2446699.367,2440,9.37
2446699.401,2441,8.81
2446702.318,2442,8.58
2446703.4,2443,8.7
2446703.4,2444,8
2446706.33,2445,8.58
2446706.345,2446,9.18
2446706.428,2447,9.02
2446707.347,2448,9.38
2446707.406,2449,8.64
2446710.635,2450,8.92
2446711.337,2451,8.58
2446711.6,2452,9.3
2446712.347,2453,9.18
2446712.4,2454,9
2446712.4,2455,8.2
2446714.3,2456,8.7
2446714.347,2457,9.18
2446714.389,2458,8.64
2446714.636,2459,8.78
2446715.415,2460,8.82
2446719.31,2461,8.63
2446719.451,2462,8.85
2446724.269,2463,8.78
2446724.308,2464,8.96
2446724.358,2465,8.71
2446727.265,2466,8.75
2446727.313,2467,9.48
2446728.3,2468,8.6
2446729.297,2469,8.81
2446729.431,2470,8.92
2446730.267,2471,8.96
2446730.4,2472,8
2446732.438,2473,8.64
2446732.6,2474,9.4
2446732.683,2475,9.02
2446734.365,2476,8.92
2446734.472,2477,8.85
2446736.285,2478,9.48
2446736.492,2479,9.02
2446737.285,2480,8.96
2446738.4,2481,8.2
2446738.456,2482,8.85
2446739.36,2483,8.96
2446741.337,2484,8.75
2446743.3,2485,8.7
2446743.334,2486,8.92
2446743.4,2487,9.3
2446745.299,2488,9.52
2446746.297,2489,9.02
2446746.337,2490,8.86
2446746.392,2491,8.81
2446750.278,2492,8.92
2446750.3,2493,8.6
2446750.317,2494,8.81
2446756.692,2495,8.92
2446757.317,2496,8.78
2446757.5,2497,8.8
2446757.552,2498,8.75
2446760.4,2499,9.1
2446761.233,2500,8.92
2446761.317,2501,8.86
2446761.365,2502,8.81
2446763.228,2503,8.92
2446763.3,2504,8.5
2446763.5,2505,11.1
2446764.285,2506,9.28
2446766.503,2507,8.86
2446770.76,2508,8.92
2446771.292,2509,8.86
2446771.333,2510,8.89
2446771.429,2511,8.78
2446774.3,2512,8.6
2446774.338,2513,8.58
2446775.39,2514,8.81
2446776.24,2515,8.58
2446776.292,2516,9.38
2446776.323,2517,8.96
2446778.235,2518,8.58
2446778.4,2519,8.9
2446779.267,2520,8.81
2446779.278,2521,8.96
2446781.344,2522,8.63
2446784.318,2523,8.63
2446784.329,2524,8.78
2446785.503,2525,8.89
2446786.427,2526,9.42
2446787.24,2527,8.63
2446791.5,2528,8.4
2446793.326,2529,8.81
2446795.365,2530,8.89
2446795.458,2531,8.78
2446799.241,2532,8.63
2446799.299,2533,8.5
2446799.4,2534,7.8
2446799.5,2535,9
2446800.4,2536,8.9
2446802.308,2537,8.92
2446803.34,2538,9.42
2446807.258,2539,8.78
2446815.5,2540,7.7
2446820.5,2541,9.3
2446822.319,2542,9.52
2446824.269,2543,8.78
2446824.302,2544,8.96
2446825.313,2545,8.58
2446825.4,2546,9.1
2446825.4,2547,8.9
2446826.277,2548,8.78
2446826.3,2549,8.4
2446827.4,2550,8
2446828.3,2551,8.9
2446830.319,2552,9.57
2446835.313,2553,9.47
2446837.275,2554,8.5
2446837.276,2555,8.96
2446837.3,2556,8.4
2446839.276,2557,8.92
2446839.5,2558,9.4
2446841.316,2559,8.96
2446842.34,2560,9.42
2446842.354,2561,8.68
2446843.5,2562,9.4
2446845.273,2563,8.96
2446845.295,2564,8.75
2446847.326,2565,8.96
2446848.4,2566,9
2446848.4,2567,8.3
2446851.298,2568,8.92
2446851.3,2569,8.4
2446852.4,2570,9
2446857.314,2571,8.92
2446857.361,2572,9.47
2446857.361,2573,8.66
2446859.317,2574,8.92
2446864.319,2575,8.92
2446865.2,2576,8.5
2446865.399,2577,9.42
2446865.4,2578,7.9
2446865.6,2579,9
2446867.298,2580,8.92
2446867.325,2581,8.78
2446867.392,2582,8.66
2446873.347,2583,8.66
2446873.354,2584,9.18
2446874.329,2585,8.92
2446875.3,2586,8.5
2446875.344,2587,8.78
2446876.319,2588,8.92
2446878.4,2589,9
2446879.249,2590,9.34
2446880.333,2591,8.76
2446880.337,2592,8.92
2446881.344,2593,8.75
2446882.253,2594,8.34
2446883.324,2595,8.92
2446884.332,2596,8.71
2446892.333,2597,8.92
2446893.4,2598,8
2446894.5,2599,8.9
2446895.353,2600,8.92
2446897.356,2601,8.92
2446900.358,2602,8.92
2446901.253,2603,9.43
2446903.355,2604,8.92
2446906.622,2605,8.92
2446908.361,2606,8.89
2446909.378,2607,8.92
2446913.367,2608,8.92
2446917.396,2609,9.18
2446917.626,2610,8.75
2446923.389,2611,8.92
2446926.4,2612,8.1
2446928.597,2613,8.92
2446931.394,2614,8.92
2446933.6,2615,8.7
2446939.517,2616,9.08
2446956.518,2617,8.75
2446956.6,2618,8.8
2446958.553,2619,8.78
2446959.5,2620,8.6
2446964.492,2621,8.78
2446966.492,2622,8.58
2446976.5,2623,8.6
2446981.463,2624,8.63
2446981.56,2625,8.96
2446982.544,2626,9.01
2446983.5,2627,9.1
2446985.462,2628,8.63
2446988.451,2629,8.63
2446988.558,2630,8.96
2446994.6,2631,8.9
2446995.5,2632,8.9
2446998.5,2633,8.1
2446998.566,2634,8.4
2447002.5,2635,8.53
2447002.55,2636,8.89
2447004.444,2637,8.4
2447006.5,2638,8
2447011.437,2639,8.4
2447011.466,2640,9.3
2447013.542,2641,9.38
2447014.424,2642,8.4
2447016.4,2643,8
2447017.424,2644,8.23
2447022.436,2645,8.53
2447023.519,2646,8.96
2447023.627,2647,8.71
2447024.424,2648,8.86
2447027.601,2649,8.86
2447028.469,2650,8.53
2447028.6,2651,9.2
2447030.488,2652,8.71
2447031.394,2653,8.4
2447034.4,2654,8.2
2447035.41,2655,8.4
2447037.479,2656,9.07
2447038.404,2657,8.4
2447040.509,2658,8.52
2447041.5,2659,8
2447042.432,2660,8.4
2447043.397,2661,8.96
2447044.374,2662,8.23
2447044.459,2663,8.71
2447045.441,2664,7.93
2447047.331,2665,8.4
2447049.354,2666,8.37
2447052.385,2667,8.98
2447053.348,2668,8.4
2447053.437,2669,8.78
2447053.446,2670,7.93
2447054.534,2671,8.5
2447055.4,2672,8.3
2447057.324,2673,8.4
2447057.408,2674,7.95
2447061.342,2675,8.37
2447062.514,2676,8.78
2447062.543,2677,8.86
2447063.327,2678,8.37
2447064.429,2679,7.93
2447068.306,2680,8.75
2447068.325,2681,8.37
2447068.469,2682,8.75
2447070.312,2683,8.28
2447070.4,2684,9
2447070.497,2685,8.5
2447074.447,2686,8.37
2447075.349,2687,8.64
2447075.38,2688,8.78
2447077.293,2689,8.4
2447080.4,2690,8.6
2447081.302,2691,8.88
2447082.3,2692,8.4
2447082.41,2693,8.81
2447083.344,2694,8.78
2447085.288,2695,8.28
2447085.4,2696,8
2447085.433,2697,8.81
2447090.293,2698,8.28
2447090.434,2699,8.81
2447092.326,2700,8.88
2447092.373,2701,9.01
2447093.288,2702,8.28
2447093.339,2703,8.96
2447093.451,2704,8.96
2447094.322,2705,8.81
2447096.4,2706,8.9
2447096.7,2707,7.4
2447097.486,2708,7.93
2447101.392,2709,8.28
2447105.349,2710,8.58
2447108.4,2711,8.2
2447110.26,2712,8.58
2447110.333,2713,8.92
2447110.347,2714,9.07
2447110.351,2715,8.96
2447110.5,2716,9
2447113.246,2717,8.58
2447114.321,2718,8.88
2447114.335,2719,8.92
2447116.292,2720,8.58
2447116.343,2721,9.07
2447119.317,2722,8.53
2447119.411,2723,8.14
2447119.413,2724,9.02
2447122.25,2725,8.58
2447123.4,2726,8.4
2447124.401,2727,8.96
2447125.4,2728,9
2447126.392,2729,8.53
2447127.328,2730,9.28
2447127.367,2731,8.96
2447128.381,2732,8.53
2447137.333,2733,9.07
2447137.353,2734,8.53
2447137.354,2735,9.02
2447137.4,2736,9
2447138.271,2737,8.61
2447140.248,2738,8.53
2447141.6,2739,8.1
2447142.299,2740,9.08
2447142.628,2741,8.96
2447143.219,2742,8.53
2447143.285,2743,9.07
2447149.4,2744,8.4
2447151.4,2745,9.1
2447152.232,2746,8.58
2447152.338,2747,9.16
2447157.233,2748,8.78
2447157.3,2749,8.5
2447160.4,2750,8.4
2447161.249,2751,8.53
2447161.288,2752,9.28
2447163.244,2753,8.53
2447165.285,2754,8.89
2447167.434,2755,8.92
2447168.301,2756,9.04
2447168.328,2757,9.38
2447168.339,2758,7.93
2447168.4,2759,8.6
2447168.497,2760,8.89
2447170.4,2761,9.3
2447171.451,2762,8.92
2447172.293,2763,9.1
2447174.445,2764,7.93
2447175.255,2765,8.92
2447175.302,2766,8.52
2447178.272,2767,8.96
2447181.26,2768,8.58
2447181.281,2769,8.88
2447181.29,2770,7.9
2447181.313,2771,9.1
2447181.319,2772,8.52
2447181.325,2773,9.47
2447183.252,2774,8.58
2447183.4,2775,8.6
2447185.4,2776,8.3
2447188.6,2777,8
2447190.283,2778,8.92
2447190.297,2779,9.47
2447190.38,2780,9.02
2447190.436,2781,7.9
2447191.347,2782,8.89
2447191.4,2783,8.6
2447193.4,2784,8.6
2447194.298,2785,9.02
2447196.27,2786,8.96
2447196.327,2787,9.02
2447197.372,2788,7.9
2447198.27,2789,9.02
2447198.3,2790,8.5
2447198.33,2791,9.47
2447198.5,2792,8.4
2447200.285,2793,9.02
2447200.292,2794,8.89
2447203.322,2795,7.93
2447204.281,2796,9.02
2447204.319,2797,9.47
2447204.5,2798,7.7
2447205.4,2799,8.4
2447206.3,2800,8.5
2447206.316,2801,8.96
2447207.283,2802,8.96
2447207.299,2803,9.06
2447208.297,2804,7.93
2447212.277,2805,8.96
2447212.4,2806,9.1
2447214.295,2807,8.58
2447214.3,2808,8.5
2447215.316,2809,9.02
2447215.342,2810,7.93
2447217.302,2811,9.18
2447217.339,2812,9.37
2447218.347,2813,9.02
2447220.301,2814,8.96
2447222.346,2815,8.96
2447223.3,2816,8.5
2447225.311,2817,8.96
2447225.327,2818,9.28
2447225.332,2819,8.92
2447225.5,2820,8.3
2447225.5,2821,9
2447227.4,2822,8.4
2447231.3,2823,8.4
2447231.315,2824,8.96
2447231.345,2825,8.96
2447236.351,2826,8.75
2447236.436,2827,9.02
2447242.326,2828,8.92
2447242.335,2829,8.96
2447242.337,2830,8.89
2447242.358,2831,7.93
2447246.341,2832,8.92
2447247.316,2833,8.92
2447248.324,2834,8.63
2447251.3,2835,8.4
2447251.336,2836,8.63
2447252.347,2837,8.96
2447254.338,2838,8.58
2447258.338,2839,8.58
2447261.337,2840,7.93
2447261.361,2841,8.58
2447261.368,2842,8.96
2447261.378,2843,8.75
2447262.339,2844,8.75
2447263.344,2845,8.23
2447263.4,2846,8
2447265.357,2847,8.86
2447265.373,2848,8.23
2447269.389,2849,8.66
2447272.371,2850,8.18
2447273.5,2851,8.6
2447275.367,2852,8.18
2447275.372,2853,8.75
2447284.377,2854,8.18
2447287.385,2855,8.18
2447288.392,2856,8.85
2447291.4,2857,8.5
2447292.385,2858,8.28
2447295.5,2859,8.3
2447308.465,2860,8.28
2447313.469,2861,8.28
2447317.5,2862,8.8
2447321.5,2863,8.6
2447326.484,2864,8.18
2447328.46,2865,8.23
2447331.465,2866,8.18
2447331.5,2867,8.2
2447334.483,2868,8.18
2447343.6,2869,9
2447345.46,2870,8.23
2447345.5,2871,8.3
2447348.458,2872,8.18
2447349.554,2873,8.84
2447352.5,2874,8.8
2447353.4,2875,8.5
2447354.468,2876,8.18
2447356.438,2877,8.18
2447357.538,2878,8.63
2447358.447,2879,8.18
2447365.5,2880,9.2
2447367.412,2881,8.18
2447367.5,2882,8.96
2447369.423,2883,8.23
2447372.442,2884,8.23
2447372.463,2885,8.41
2447372.5,2886,8
2447376.4,2887,8.8
2447377.441,2888,8.23
2447379.417,2889,8.23
2447380.441,2890,8.5
2447380.528,2891,7.93
2447380.529,2892,8.64
2447380.545,2893,8.75
2447380.6,2894,8.8
2447386.442,2895,8.23
2447386.485,2896,8.51
2447386.533,2897,8.6
2447386.545,2898,8.81
2447390.379,2899,8.23
2447393.4,2900,8.7
2447393.507,2901,8.52
2447394.383,2902,8.53
2447396.569,2903,8.44
2447397.3,2904,9
2447398.373,2905,8.53
2447402.443,2906,7.93
2447402.451,2907,8.63
2447402.464,2908,8.65
2447402.497,2909,8.92
2447407.398,2910,8.63
2447408.3,2911,8.9
2447408.4,2912,8.8
2447408.475,2913,8.75
2447409.556,2914,8.66
2447410.451,2915,8.53
2447411.354,2916,8.96
2447411.467,2917,7.93
2447412.3,2918,8.8
2447412.5,2919,8.9
2447414.353,2920,8.63
2447416.3,2921,8.9
2447416.366,2922,8.85
2447417.321,2923,8.63
2447417.382,2924,8.58
2447419.5,2925,8.6
2447422.561,2926,8.59
2447423.348,2927,8.37
2447423.358,2928,8.58
2447424.33,2929,8.95
2447425.4,2930,8.7
2447427.335,2931,8.28
2447428.33,2932,8.41
2447430.5,2933,8.6
2447431.7,2934,7.6
2447434.324,2935,8.28
2447434.34,2936,8.5
2447434.4,2937,8.6
2447434.455,2938,8.85
2447435.326,2939,8.98
2447435.385,2940,8.98
2447435.485,2941,7.93
2447436.372,2942,8.52
2447437.306,2943,8.28
2447437.4,2944,8.7
2447438.4,2945,9.1
2447440.488,2946,8.96
2447442.315,2947,8.28
2447442.396,2948,8.5
2447442.399,2949,9.04
2447443.4,2950,9.1
2447445.293,2951,8.28
2447445.326,2952,8.52
2447445.358,2953,9.18
2447445.396,2954,9.28
2447446.3,2955,8
2447446.7,2956,8.2
2447448.3,2957,8.4
2447449.4,2958,8.8
2447455.297,2959,8.28
2447455.313,2960,8.85
2447455.372,2961,8.81
2447456.361,2962,8.52
2447457.3,2963,8.6
2447460.3,2964,8.5
2447461.345,2965,8.28
2447462.361,2966,8.41
2447462.365,2967,8.88
2447463.287,2968,8.28
2447463.4,2969,9.08
2447464.292,2970,8.75
2447464.319,2971,8.5
2447464.34,2972,7.93
2447465.5,2973,9
2447465.7,2974,7.9
2447466.297,2975,8.28
2447466.311,2976,9.02
2447467.34,2977,9.08
2447467.4,2978,8.9
2447468.3,2979,8.5
2447469.366,2980,8.28
2447469.419,2981,9.07
2447470.486,2982,8.41
2447471.4,2983,8.8
2447471.5,2984,9.1
2447473.319,2985,8.28
2447476.4,2986,8.9
2447477.3,2987,8.6
2447477.33,2988,8.75
2447478.273,2989,8.28
2447478.388,2990,9.18
2447478.461,2991,9.02
2447480.351,2992,8.18
2447480.354,2993,8.52
2447483.2,2994,8.7
2447484.443,2995,8.18
2447484.664,2996,8.96
2447485.4,2997,8.6
2447486.243,2998,8.18
2447486.323,2999,8.98
2447487.3,3000,8.4
2447489.325,3001,8.18
2447492.313,3002,8.52
2447493.257,3003,8.78
2447494.326,3004,8.85
2447496.303,3005,9.08
2447496.307,3006,8.28
2447498.271,3007,8.5
2447498.287,3008,8.28
2447500.385,3009,8.96
2447501.357,3010,8.28
2447502.278,3011,9.08
2447502.311,3012,9.08
2447502.522,3013,7.93
2447502.7,3014,8.2
2447505.295,3015,8.28
2447505.449,3016,9.04
2447508.266,3017,8.28
2447508.285,3018,9.08
2447508.378,3019,8.58
2447510.2,3020,9.1
2447511.6,3021,8.1
2447512.288,3022,8.23
2447513.2,3023,9.1
2447513.246,3024,8.28
2447513.4,3025,8.3
2447515.243,3026,8.28
2447515.297,3027,8.95
2447515.3,3028,8.2
2447515.303,3029,9.06
2447522.2,3030,8.8
2447524.293,3031,9.18
2447524.306,3032,8.52
2447524.306,3033,7.93
2447524.42,3034,9.08
2447526.4,3035,9.7
2447531.311,3036,8.28
2447531.327,3037,9.38
2447531.4,3038,8.4
2447534.49,3039,9.02
2447537.305,3040,8.28
2447537.448,3041,8.52
2447537.455,3042,7.93
2447538.274,3043,8.58
2447538.3,3044,8.6
2447538.4,3045,8.5
2447539.281,3046,8.28
2447539.305,3047,9.13
2447539.361,3048,9.18
2447539.5,3049,8.9
2447544.288,3050,8.58
2447544.318,3051,9.1
2447544.358,3052,8.28
2447544.472,3053,7.81
2447545.299,3054,9.28
2447548.256,3055,8.28
2447548.3,3056,8.6
2447548.314,3057,9.38
2447549.301,3058,8.85
2447549.5,3059,9
2447552.347,3060,9.28
2447554.31,3061,8.81
2447555.281,3062,8.66
2447555.287,3063,8.28
2447555.315,3064,9.28
2447555.5,3065,8
2447557.3,3066,8.6
2447559.335,3067,8.12
2447560.307,3068,8.28
2447565.301,3069,8.86
2447565.316,3070,9.38
2447565.397,3071,8.28
2447566.2,3072,8.6
2447566.302,3073,9.28
2447567.3,3074,9
2447567.6,3075,9.3
2447569.4,3076,8.1
2447570.398,3077,8.96
2447570.5,3078,9.3
2447571.287,3079,8.44
2447574.281,3080,8.58
2447574.374,3081,8.86
2447575.4,3082,8.5
2447576.4,3083,8.5
2447578.302,3084,9.48
2447579.3,3085,8.6
2447580.312,3086,8.63
2447580.326,3087,8.25
2447582.4,3088,8.9
2447585.315,3089,8.63
2447585.342,3090,8.92
2447587.371,3091,9.48
2447588.5,3092,8.3
2447589.292,3093,8.63
2447589.329,3094,8.96
2447590.302,3095,9.48
2447591.3,3096,8.5
2447592.4,3097,8.8
2447593.299,3098,8.15
2447593.308,3099,8.63
2447593.317,3100,9.56
2447593.385,3101,8.96
2447593.5,3102,9
2447596.406,3103,9.28
2447597.34,3104,9.38
2447599.322,3105,8.92
2447599.322,3106,8.78
2447600.3,3107,8.5
2447601.347,3108,9.28
2447602.3,3109,8.6
2447603.308,3110,8.92
2447603.33,3111,9.46
2447603.365,3112,8.96
2447608.323,3113,9.02
2447608.326,3114,8.92
2447608.349,3115,8.15
2447610.365,3116,8.95
2447612.3,3117,8.6
2447613.4,3118,8.7
2447613.4,3119,9.1
2447614.351,3120,9.18
2447616.328,3121,8.96
2447616.331,3122,9.06
2447616.335,3123,9.38
2447619.33,3124,8.96
2447622.4,3125,9.1
2447624.335,3126,9.02
2447624.37,3127,9.28
2447624.5,3128,9.2
2447625.346,3129,8.96
2447625.351,3130,9.08
2447630.348,3131,8.96
2447642.374,3132,8.96
2447642.382,3133,8.96
2447649.377,3134,9.06
2447653.382,3135,8.96
2447653.6,3136,9.2
2447668.483,3137,8.96
2447668.5,3138,9.2
2447682.483,3139,8.96
2447687.5,3140,9.6
2447696.492,3141,8.96
2447701.542,3142,9.08
2447707.498,3143,8.96
2447707.6,3144,9.4
2447712.547,3145,8.25
2447713.4,3146,9
2447714.6,3147,8.2
2447719.464,3148,8.63
2447722.437,3149,8.58
2447722.603,3150,8.95
2447723.5,3151,8.1
2447723.512,3152,8.95
2447724.431,3153,9.08
2447725.4,3154,8.8
2447731.442,3155,8.58
2447734.4,3156,8.4
2447734.42,3157,8.68
2447735.4,3158,8.5
2447736.6,3159,9.3
2447740.437,3160,8.68
2447740.476,3161,9.08
2447741.5,3162,9.5
2447741.5,3163,9
2447742.49,3164,9.28
2447742.548,3165,9.2
2447742.556,3166,8.15
2447746.5,3167,8.9
2447747.453,3168,9.18
2447747.458,3169,8.96
2447749.4,3170,8.7
2447751.4,3171,8.7
2447751.504,3172,8.12
2447751.524,3173,9.12
2447752.4,3174,9
2447752.5,3175,9.1
2447754.406,3176,9.37
2447754.494,3177,8.05
2447755.621,3178,8.96
2447757.451,3179,9.08
2447757.511,3180,9.16
2447758.364,3181,8.96
2447761.397,3182,8.96
2447761.544,3183,7.93
2447763.6,3184,9.4
2447764.4,3185,8.8
2447765.4,3186,8.8
2447766.503,3187,9.16
2447766.519,3188,7.93
2447767.39,3189,8.96
2447770.385,3190,8.96
2447771.522,3191,9.2
2447772.674,3192,8.98
2447775.357,3193,8.86
2447776.465,3194,8.05
2447777.4,3195,9.4
2447789.4,3196,8.9
2447790.338,3197,8.58
2447790.374,3198,9.08
2447790.377,3199,8.15
2447790.4,3200,8.6
2447791.382,3201,9.28
2447791.414,3202,9.2
2447793.3,3203,8.4
2447795.348,3204,8.44
2447797.5,3205,8.9
2447798.336,3206,8.4
2447798.418,3207,8.92
2447799.396,3208,9.18
2447799.471,3209,8.15
2447800.368,3210,8.85
2447802.308,3211,8.28
2447802.4,3212,9
2447803.4,3213,8.7
2447803.4,3214,8.6
2447804.361,3215,9.08
2447804.431,3216,8.15
2447805.4,3217,9.1
2447805.7,3218,8.2
2447808.316,3219,8.4
2447808.335,3220,8.65
2447812.3,3221,8.6
2447813.319,3222,8.18
2447813.34,3223,8.98
2447813.417,3224,8.92
2447814.375,3225,8.92
2447815.5,3226,8
2447816.304,3227,8.23
2447816.334,3228,8.25
2447817.307,3229,8.65
2447817.344,3230,8.88
2447819.4,3231,8.4
2447822.3,3232,8.4
2447822.5,3233,8.8
2447824.29,3234,8.18
2447825.258,3235,8.75
2447827.267,3236,8.18
2447827.438,3237,9.02
2447831.299,3238,8.18
2447831.483,3239,8.05
2447832.342,3240,8.75
2447834.4,3241,8
2447834.442,3242,8.78
2447836.524,3243,8.66
2447839.494,3244,8.05
2447842.321,3245,8.75
2447842.346,3246,8.18
2447843.3,3247,8.4
2447843.4,3248,8.1
2447847.261,3249,8.23
2447847.326,3250,8.81
2447847.33,3251,8.85
2447847.4,3252,8.9
2447850.6,3253,8.2
2447853.285,3254,8.18
2447853.3,3255,8.4
2447853.32,3256,8.95
2447853.49,3257,7.85
2447853.5,3258,9
2447854.285,3259,8.96
2447854.337,3260,8.78
2447856.275,3261,8.18
2447858.276,3262,8.85
2447860.281,3263,8.13
2447860.314,3264,9.08
2447860.4,3265,8.8
2447861.31,3266,8.5
2447865.262,3267,8.23
2447866.371,3268,8.75
2447868.28,3269,8.6
2447869.4,3270,8.2
2447870.304,3271,8.23
2447872.6,3272,8
2447873.325,3273,8.96
2447878.29,3274,8.96
2447878.406,3275,8.23
2447878.42,3276,8.4
2447878.441,3277,9.08
2447881.4,3278,8.4
2447883.22,3279,8.23
2447883.29,3280,8.88
2447883.316,3281,9.18
2447883.4,3282,8.3
2447885.517,3283,9.28
2447886.382,3284,8.23
2447894.297,3285,8.23
2447894.5,3286,9.2
2447896.32,3287,8.5
2447898.3,3288,8.2
2447898.417,3289,8.23
2447898.6,3290,8.6
2447900.274,3291,8.23
2447903.406,3292,8.81
2447905.258,3293,8.28
2447905.29,3294,9.08
2447905.301,3295,8.17
2447906.5,3296,8.1
2447909.272,3297,8.28
2447910.31,3298,8.5
2447910.311,3299,9.06
2447911.294,3300,8.95
2447916.271,3301,8.28
2447916.5,3302,9
2447918.316,3303,9.08
2447918.343,3304,8.96
2447920.264,3305,8.23
2447920.298,3306,9.08
2447920.3,3307,8.5
2447921.313,3308,8.15
2447926.27,3309,8.28
2447926.296,3310,9.02
2447926.43,3311,8.05
2447927.3,3312,8.5
2447928.269,3313,8.28
2447931.29,3314,8.28
2447931.293,3315,8.96
2447933.299,3316,9.38
2447935.285,3317,8.28
2447935.301,3318,9.06
2447935.308,3319,8.95
2447936.3,3320,9.2
2447939.294,3321,9.02
2447940.368,3322,9.47
2447940.6,3323,9
2447941.3,3324,9.2
2447942.3,3325,8.7
2447943.35,3326,8.5
2447943.4,3327,8.7
2447943.6,3328,8.8
2447944.285,3329,8.28
2447944.3,3330,9.1
2447945.305,3331,8.85
2447945.308,3332,9.02
2447945.517,3333,8.29
2447947.3,3334,8.9
2447947.5,3335,8.7
2447949.286,3336,8.28
2447950.313,3337,8.96
2447953.301,3338,8.28
2447953.33,3339,8.4
2447953.363,3340,8.5
2447953.365,3341,8.95
2447961.31,3342,8.4
2447963.302,3343,9.28
2447963.315,3344,8.58
2447963.322,3345,9.06
2447963.36,3346,8.85
2447964.348,3347,8.29
2447964.4,3348,9.2
2447966.31,3349,8.96
2447967.3,3350,9.1
2447967.328,3351,9.12
2447968.322,3352,8.95
2447969.317,3353,8.96
2447969.33,3354,8.5
2447970.5,3355,9
2447971.3,3356,9
2447973.328,3357,9.02
2447973.331,3358,9.06
2447973.342,3359,9.18
2447975.344,3360,8.58
2447976.358,3361,9.02
2447976.361,3362,9.38
2447979.356,3363,8.96
2447981.333,3364,9.12
2447981.338,3365,9.18
2447982.33,3366,9.02
2447986.327,3367,8.15
2447986.349,3368,9.02
2447988.369,3369,9.08
2447990.343,3370,9.02
2447993.5,3371,9.4
2447995.353,3372,9.02
2448005.424,3373,9.48
2448006.369,3374,8.96
2448009.374,3375,9.02
2448010.543,3376,8.61
2448011.38,3377,9.02
2448011.383,3378,9.08
2448014.388,3379,9.02
2448016.378,3380,9.18
2448017.381,3381,9.02
2448020.5,3382,8.9
2448028.419,3383,8.96
2448035.419,3384,9.46
2448038.571,3385,9.46
2448041.5,3386,10.2
2448066.5,3387,9.56
2448067.5,3388,10
2448069.5,3389,9.8
2448080.4,3390,10
2448084.563,3391,8.64
2448086.51,3392,9
2448086.524,3393,9.08
2448087.4,3394,9.1
2448087.493,3395,9.56
2448093.5,3396,9
2448093.521,3397,9.56
2448093.559,3398,9.18
2448093.593,3399,9.47
2448096.603,3400,9.23
2448097.6,3401,9.7
2448101.535,3402,9.18
2448102.569,3403,9.34
2448103.558,3404,8.25
2448108.513,3405,9.08
2448109.545,3406,9.29
2448110.4,3407,9.8
2448111.46,3408,8.8
2448119.4,3409,9.6
2448122.4,3410,9.7
2448123.4,3411,9.8
2448123.4,3412,9.2
2448125.599,3413,8.58
2448134.433,3414,8.95
2448134.6,3415,9.3
2448136.471,3416,9.37
2448141.4,3417,8.4
2448141.456,3418,9.16
2448143.4,3419,9.3
2448143.425,3420,8.85
2448144.4,3421,9.3
2448149.4,3422,8.4
2448150.372,3423,9.28
2448152.427,3424,9.23
2448157.426,3425,9.16
2448161.3,3426,8.5
2448163.408,3427,9.2
2448165.435,3428,8.23
2448168.421,3429,9.1
2448169.4,3430,8.4
2448171.428,3431,8.75
2448173.371,3432,9.06
2448175.4,3433,9.1
2448176.3,3434,9.2
2448176.35,3435,8.4
2448177.333,3436,9.46
2448177.351,3437,8.75
2448177.431,3438,9.06
2448177.485,3439,8.15
2448178.5,3440,9.3
2448185.365,3441,8.95
2448185.38,3442,8.4
2448186.4,3443,8.5
2448191.295,3444,9.56
2448193.368,3445,8.96
2448193.402,3446,8.15
2448195.399,3447,8.85
2448195.4,3448,9.1
2448197.3,3449,8.4
2448201.308,3450,8.96
2448201.6,3451,8
2448203.347,3452,8.95
2448206.458,3453,8.96
2448210.461,3454,9.06
2448214.268,3455,9.16
2448216.33,3456,8.2
2448216.34,3457,9.08
2448217.469,3458,7.95
2448218.323,3459,9.06
2448218.389,3460,9.38
2448220.3,3461,9.4
2448220.4,3462,8.9
2448223.33,3463,8.4
2448223.399,3464,9.06
2448230.275,3465,9.06
2448230.349,3466,9.08
2448230.35,3467,8.4
2448231.337,3468,8.51
2448234.463,3469,8.95
2448234.6,3470,9
2448239.411,3471,9.16
2448245.313,3472,9.16
2448245.33,3473,8.7
2448245.345,3474,9.28
2448249.358,3475,8.15
2448249.4,3476,9
2448250.316,3477,8.61
2448250.344,3478,9.18
2448250.4,3479,8.9
2448251.4,3480,10.5
2448253.33,3481,8.6
2448257.4,3482,8.8
2448260.6,3483,9.2
2448261.38,3484,8.4
2448268.35,3485,9.13
2448268.376,3486,8.95
2448269.316,3487,8.31
2448270.316,3488,8.64
2448270.36,3489,8.5
2448272.301,3490,8.95
2448275.3,3491,8.5
2448276.31,3492,9.12
2448278.4,3493,8.4
2448281.5,3494,8.9
2448286.32,3495,8.4
2448290.435,3496,9.1
2448292.6,3497,9.1
2448293.313,3498,9.06
2448299.318,3499,8.85
2448302.356,3500,8.86
2448304.31,3501,8.4
2448306.308,3502,9.02
2448306.317,3503,8.75
2448309.5,3504,9
2448312.31,3505,8.4
2448315.4,3506,8.7
2448318.388,3507,8.96
2448319.317,3508,8.65
2448319.33,3509,8.5
2448323.333,3510,8.96
2448325.36,3511,8.4
2448328.323,3512,8.96
2448329.365,3513,8.64
2448329.383,3514,8.65
2448330.5,3515,8.9
2448331.4,3516,8.6
2448339.359,3517,8.78
2448339.375,3518,8.51
